"sum ( revenue )","budget","popularity"
"59000000","1000000","11.4111"
"143200000","75000000","8.6585"
"50365377","58000000","9.908"
"157887643","40000000","18.8302"
"880166924","175000000","71.7531"
"1752988","6000000","54.4128"
"126542249","50000000","25.5506"
"26251899","0","8.443"
"8800000","0","8.654"
"0","0","8.6682"
"16706680","5000000","15.1974"
"579700000","115000000","30.0705"
"0","0","8.0869"
"79082515","32000000","9.5095"
"0","2400000","7.49"
"300900000","70000000","15.89"
"93251121","35000000","8.5188"
"0","0","9.8916"
"441306145","12000000","17.0456"
"31973249","10000000","11.3763"
"122200000","10700000","10.194"
"10800000","7000000","11.4786"
"507119058","15700000","26.1745"
"0","0","9.2006"
"0","0","8.8896"
"102141614","40000000","7.5897"
"78053145","15000000","11.8846"
"53453611","0","34.5371"
"69965374","200000000","12.4886"
"9572765","10000000","10.3206"
"68735064","10000000","208.1398"
"0","0","8.9714"
"9927714","13400000","9.3014"
"119520023","106000000","9.6336"
"177200000","21000000","9.3948"
"565832","0","10.698"
"102600000","13000000","15.278"
"0","0","7.808"
"0","0","11.008"
"29180280","6000000","8.0013"
"8200000","41000000","8.9832"
"254907482","60000000","31.0644"
"191452","0","21.5541"
"51695362","22000000","11.5887"
"153000000","45000000","11.5673"
"0","0","8.7873"
"0","155000000","6.668"
"222104681","170000000","11.0097"
"17635215","30000000","8.3648"
"2053469","8500000","9.3124"
"57470220","18000000","15.5006"
"0","0","12.7819"
"0","0","10.2044"
"730608210","205000000","19.596"
"407200000","200000000","10.3911"
"0","27200000","9.0053"
"46471023","40000000","6.6907"
"140807547","90000000","8.5177"
"0","0","7.5543"
"63408614","55000000","8.4721"
"0","0","7.2843"
"21418477","30000000","15.4726"
"0","4300000","38.984"
"214015089","55000000","8.7025"
"141774679","18000000","17.3911"
"165333180","60000000","12.8126"
"254100000","30000000","11.0457"
"82800000","45000000","8.0682"
"23895574","0","11.2692"
"469310836","35000000","22.7104"
"179769467","50000000","14.3153"
"219400000","35000000","12.3421"
"223387299","55000000","10.3429"
"2014050","20000000","7.665"
"0","0","7.5408"
"7232965","0","8.3703"
"621537519","145000000","23.5118"
"198800000","125000000","12.1379"
"207945075","20000000","14.1035"
"0","0","18.8615"
"214200000","50000000","10.6384"
"1242805359","200000000","8.4625"
"71476","100000000","8.0295"
"312296056","61000000","11.2904"
"840809","10500000","7.6909"
"38600000","14000000","8.6074"
"0","0","7.138"
"3780000","0","8.7761"
"165600000","44000000","12.4305"
"8972","25000000","11.8242"
"46022419","48000000","15.0304"
"826883","0","9.8789"
"0","0","7.7811"
"347325802","90000000","14.7087"
"79781695","25000000","10.9205"
"31245810","80000000","12.1365"
"200242","700000","9.1848"
"10900000","3500000","8.0007"
"222231186","85000000","11.567"
"2349665","0","7.4363"
"214115531","80000000","10.6855"
"232638","0","29.9929"
"371600000","70000000","12.1638"
"0","0","7.8148"
"400000","0","35.4073"
"0","0","10.882"
"813367380","160000000","23.2723"
"80509622","30000000","19.14"
"193921372","68000000","14.0113"
"315200000","85000000","11.8045"
"0","5000000","6.6254"
"272742922","19000000","6.6113"
"948753","3900000","7.5463"
"41500000","30000000","9.969"
"185860104","60000000","24.8304"
"969280910","100000000","60.9374"
"195300000","19500000","13.2688"
"0","0","9.8513"
"43070915","40000000","12.2451"
"34218525","0","8.0498"
"0","0","10.2775"
"19814523","11000000","9.5121"
"24665649","25000000","9.3298"
"0","0","12.4653"
"334897606","120000000","8.6624"
"0","2000000","8.2567"
"59500000","29000000","12.267"
"30107173","25000000","10.4181"
"29637811","28000000","12.079"
"0","0","13.0368"
"160638883","30000000","16.6068"
"46940541","0","16.1989"
"603873119","132000000","25.6589"
"14594226","75000000","8.1101"
"0","0","9.401"
"24200000","30000000","7.8462"
"1405403694","365000000","28.7745"
"7449778","0","9.9056"
"333011068","110000000","12.6336"
"130290885","40000000","18.7488"
"67319703","146000000","13.934"
"0","0","8.2719"
"316360478","14000000","16.5748"
"0","0","9.9276"
"0","0","12.4905"
"67450815","35000000","11.0437"
"274925095","19000000","19.827"
"26251232","0","9.6279"
"863756051","200000000","61.2642"
"0","0","9.3275"
"160112671","70000000","10.794"
"220597098","165000000","20.6253"
"0","0","11.5315"
"134403112","75000000","7.682"
"321752656","23000000","24.3057"
"0","0","7.2611"
"113400000","35000000","11.5286"
"0","0","15.3008"
"0","20000000","10.9624"
"58055768","57000000","14.8334"
"214577242","6000000","15.5837"
"439381226","205000000","25.4935"
"0","0","10.2934"
"0","0","8.6735"
"0","0","6.4524"
"131426169","85000000","9.8846"
"0","0","67.189"
"418800000","65000000","15.6283"
"170764026","25000000","14.2773"
"104155843","33000000","9.854"
"32947032","18000000","33.3132"
"17974964","5000000","10.7293"
"23740788","0","8.2644"
"43500000","26000000","11.1813"
"0","0","9.5909"
"3546960","0","7.7249"
"0","0","8.9049"
"356830601","15000000","18.7688"
"0","19000000","10.2329"
"7000000","30000000","9.2407"
"117760134","20000000","9.324"
"39238300","33000000","8.1478"
"14793385","30000000","8.3941"
"59612888","8000000","7.9877"
"38735702","50000000","13.0911"
"0","0","9.4305"
"0","0","8.0141"
"47351251","23000000","12.3666"
"40170558","80000000","11.6128"
"0","0","9.1564"
"1700000","2900000","8.6263"
"34562925","27000000","6.968"
"91354215","10000000","12.4369"
"435000000","200000000","7.869"
"449220945","140000000","20.6129"
"747862775","250000000","9.7564"
"92991835","25000000","9.1966"
"791863","75000000","17.4834"
"76419755","60000000","10.0233"
"1713850","0","7.9629"
"0","0","11.3114"
"0","0","8.6878"
"15300000","2600000","10.368"
"0","0","5.3273"
"5928351","30000000","13.6224"
"0","65000000","27.4137"
"122563539","80000000","14.8513"
"39629195","60000000","11.6008"
"0","0","5.4634"
"0","5270000","23.5405"
"9400000","17000000","8.8989"
"508600000","75000000","6.8497"
"41657844","38000000","10.3024"
"3494070","4900000","7.5733"
"0","0","7.6397"
"7000000","2135000","9.1455"
"163800000","135000000","10.8806"
"11303040","2000000","9.3075"
"0","0","8.1698"
"130161094","17000000","15.2109"
"60730568","45000000","77.4551"
"46247409","70000000","7.6767"
"110317580","65000000","9.5346"
"0","0","9.255"
"318432432","165000000","14.6842"
"38528984","12000000","7.7479"
"5569593","0","10.1826"
"0","0","15.5014"
"0","0","45.1325"
"0","0","70.2557"
"17288993","0","14.475"
"459066134","84000000","9.5026"
"82677281","30000000","8.4014"
"52303589","40000000","13.7403"
"77208711","25000000","15.6705"
"0","0","9.4304"
"0","0","8.2455"
"0","0","22.7653"
"75055070","30000000","9.4351"
"124604345","28000000","33.6812"
"0","0","8.38"
"609841637","52000000","7.3312"
"35700000","18000000","11.1912"
"0","0","36.1079"
"5078400","4500000","72.5667"
"154749918","43000000","10.801"
"80200000","39000000","8.4615"
"2652725","24350000","9.6513"
"10682000","250000","7.9554"
"205405498","40000000","12.8773"
"60922980","2800000","12.0633"
"218613188","70000000","17.6563"
"14560084","7920000","8.9601"
"61108981","0","9.7332"
"160466000","40000000","8.7163"
"10143022","10000000","8.183"
"297000000","7500000","7.6339"
"757930663","215000000","12.9048"
"51386477","70000000","8.7628"
"0","0","10.5324"
"13900000","30000000","11.1848"
"15000000","600000","9.3892"
"112000000","45000000","9.7668"
"0","0","7.9104"
"0","0","31.9579"
"0","0","11.0848"
"0","0","9.6854"
"37733959","80000000","129.1642"
"83258226","19000000","9.2563"
"5400000","3000000","9.3353"
"0","0","10.1781"
"0","0","19.7651"
"995339117","90000000","10.9967"
"0","0","10.9216"
"0","0","13.608"
"476375","50000000","8.6809"
"4210676","0","12.0314"
"2681023","0","9.0481"
"494879471","165000000","14.4798"
"236049757","24000000","27.1294"
"111858363","11000000","7.3107"
"12800000","15000000","8.9497"
"22707064","0","8.488"
"0","0","7.8189"
"186800000","28000000","8.1375"
"211817906","68000000","26.5649"
"6788659","6800000","13.4019"
"169900000","80000000","11.5489"
"278454358","9000000","9.8549"
"0","0","8.9583"
"9000000","3000000","8.2729"
"0","0","7.2747"
"0","0","32.925"
"28341469","25000000","44.5978"
"6170043","4000000","13.3508"
"1362000000","100000000","28.0215"
"0","0","15.2704"
"83869818","100000000","15.5309"
"0","0","7.9258"
"2554712","0","8.4542"
"242875078","41000000","13.898"
"219900000","30000000","13.756"
"500000","0","31.9125"
"216614388","15000000","10.3826"
"12966357","6000000","8.699"
"44000000","23000000","10.7645"
"815953914","150000000","408.6823"
"22761967","23800000","30.3902"
"0","0","8.2598"
"201585328","42000000","18.0988"
"53929","0","6.0216"
"93600000","65000000","12.2377"
"32981717","2200000","9.2486"
"181796517","12000000","17.569"
"38122105","27000000","10.2557"
"254997360","175000000","12.1452"
"90100000","80000000","15.3024"
"42300000","5500000","8.3857"
"83531958","24000000","7.7197"
"0","0","9.7074"
"0","0","7.817"
"210888950","30000000","7.5209"
"115171795","22000000","18.9474"
"30982607","40000000","15.9995"
"120081841","50000000","10.3771"
"0","0","12.1313"
"0","75000000","8.508"
"225253184","1000000","9.4256"
"68844775","18000000","10.746"
"0","0","10.1204"
"290700000","100000000","10.6669"
"98126565","52000000","11.4776"
"21921551","40000000","8.5467"
"29202884","30000000","9.7762"
"252712101","85000000","10.9734"
"59217789","10000000","11.6073"
"349305397","70000000","19.599"
"22200000","3000000","8.2345"
"178043761","14000000","9.4556"
"195268056","45000000","10.0194"
"926287400","79000000","17.0915"
"246999039","20000000","46.5939"
"358000000","0","16.8533"
"271333313","220000000","14.6033"
"809342332","180000000","10.3908"
"74515586","25000000","12.8057"
"39321715","18000000","7.5774"
"25900","5000000","7.2579"
"50010514","18000000","9.0067"
"0","0","8.4596"
"102308889","6000000","8.5101"
"421798","35000","9.8077"
"175400000","45000000","11.3707"
"36230219","10000000","8.9207"
"5596267","7500000","9.8722"
"0","0","9.7159"
"8586944","0","8.3188"
"191466556","90000000","16.6215"
"95399186","38400000","12.698"
"0","0","13.8225"
"14397593","20000000","11.6953"
"46152411","23000000","22.4283"
"0","0","13.0214"
"194694725","20000000","9.9298"
"0","0","8.3891"
"405000000","170000000","20.1826"
"50700000","2500000","8.6547"
"476071180","388369742","18.3428"
"285444603","140000000","11.9789"
"880707597","245000000","43.6318"
"21079558","0","9.437"
"250288523","95000000","11.1171"
"0","22800000","9.9659"
"0","0","15.844"
"117487473","65000000","13.3989"
"714444358","190000000","27.9146"
"0","0","72.511"
"29762011","68000000","9.2718"
"374218673","150000000","14.7873"
"22586863","0","10.1751"
"76994245","18000000","10.7954"
"5716080","20000000","7.9609"
"60527873","27000000","12.3026"
"79300000","15000000","8.3075"
"0","0","12.1704"
"39053061","25000000","7.5607"
"7614966","0","23.1518"
"0","1200000","7.4597"
"0","0","8.6049"
"12517488","12000000","8.6202"
"294500000","71000000","10.5931"
"834927","0","9.0995"
"0","0","8.0386"
"403354469","130000000","16.1335"
"0","0","8.441"
"9612469","36000000","7.5413"
"67200000","33000000","8.7833"
"142284722","35000000","8.8355"
"116400000","26000000","10.1418"
"0","7000000","9.2868"
"37300000","6500000","12.2142"
"405421518","110000000","32.93"
"449326618","150000000","9.8972"
"0","0","9.5648"
"33800000","18000000","8.5871"
"214945591","80000000","17.2752"
"1743976","0","13.9398"
"203600000","120000000","9.4695"
"894983373","258000000","25.6245"
"28430000","2600000","9.8608"
"273144151","80000000","16.1551"
"86024005","20000000","10.9779"
"210002906","17000000","8.4949"
"372334278","40000000","9.8291"
"188133322","90000000","11.3899"
"76100000","60000000","10.2079"
"10361110","32000000","17.3798"
"151119219","17000000","12.1663"
"66023329","25000000","14.7758"
"0","0","10.6768"
"132274484","75000000","8.3914"
"128093757","38500000","8.2395"
"28550000","0","8.316"
"211800000","70000000","10.6641"
"0","0","11.7229"
"73100000","42000000","9.54"
"54700105","33000000","12.8768"
"119137784","50000000","8.6778"
"11000000","0","10.4069"
"6115310","0","7.5877"
"496444308","200000000","19.7583"
"176506186","23500000","12.9815"
"7000000","1200000","7.7324"
"10841702","0","9.9016"
"41400000","6900000","9.712"
"121977511","150000000","20.5326"
"18262464","11000000","14.0605"
"87100449","12000000","11.5328"
"0","0","10.476"
"269980","0","8.2424"
"183000000","35000000","9.7949"
"21097921","0","10.5671"
"21274717","33000000","9.4905"
"29715044","60000000","24.566"
"9869306","0","11.8585"
"0","0","9.7842"
"0","1100000","9.5246"
"128953581","28000000","10.613"
"39091","3500000","8.4334"
"411006740","25000000","11.7184"
"34942188","25000000","9.7627"
"0","0","8.2344"
"49300000","20000000","9.9594"
"8430492","0","8.6"
"57600000","6000000","11.3669"
"288383523","32500000","14.7845"
"2052415039","300000000","89.6258"
"0","0","9.9988"
"0","0","8.1805"
"331982078","78000000","45.5531"
"272912430","145000000","11.4711"
"61153455","8000000","8.2517"
"57678321","25000000","8.885"
"392952373","250000000","6.9845"
"0","0","17.5402"
"275650703","84000000","12.7247"
"256271286","52000000","15.0248"
"56631572","12000000","14.5386"
"0","0","12.1402"
"0","0","8.904"
"52090187","65000000","8.895"
"321457747","70000000","15.834"
"107954500","16000000","8.5291"
"0","38000000","14.7315"
"1300000","0","7.4681"
"0","0","9.1577"
"96070507","12000000","8.6738"
"75836683","35000000","10.0386"
"481840909","70000000","25.0336"
"0","0","10.0719"
"845600000","250000000","18.1838"
"52946454","5900000","8.7533"
"402352579","4000000","16.4978"
"33224654","6000000","10.9643"
"128453183","60000000","9.6939"
"0","3500000","8.7633"
"88528280","36000000","10.4496"
"0","0","16.4376"
"98000000","40000000","12.2515"
"577000000","40000000","11.0081"
"0","0","16.3662"
"233555708","14000000","14.4956"
"173959438","30000000","11.3165"
"92374674","45000000","11.4416"
"14493284","0","7.8974"
"81493846","39000000","9.6566"
"31480022","18000000","7.611"
"69623713","15000000","12.7186"
"0","0","7.9572"
"8767076","20000000","9.8674"
"12976079","11300000","8.4376"
"0","0","8.2892"
"17361009","0","8.8934"
"19727392","0","10.8232"
"21013738","20000000","15.3878"
"42972994","25000000","15.6126"
"0","0","8.8608"
"0","0","8.8156"
"0","0","8.7319"
"206400287","195000000","27.3854"
"1152028393","160000000","8.8839"
"19054534","12600000","8.4845"
"0","0","17.8556"
"569626289","297000000","12.7647"
"972512","12000000","8.1335"
"340487652","85000000","16.1785"
"105000000","30000000","10.4697"
"146661977","40000000","64.0839"
"0","0","10.2966"
"422256","0","12.3514"
"3900000","25000000","9.8901"
"0","400000000","10.8481"
"0","0","9.3758"
"5000000","1752000","9.2223"
"74597643","40000000","9.3294"
"149500000","35000000","14.7786"
"126942386","10000000","9.4756"
"0","7000000","9.1415"
"33457923","0","8.7256"
"0","0","7.8938"
"389681935","165000000","11.5196"
"50048065","806947","19.2724"
"0","0","25.861"
"0","32500000","9.8782"
"0","0","9.3215"
"0","0","14.4709"
"1100000","62000000","15.0915"
"0","0","9.5511"
"42238170","25000000","37.9871"
"0","0","21.6396"
"137743924","24000000","22.7697"
"1056057273","200000000","12.0564"
"250800000","65000000","12.2077"
"240031094","70000000","7.6185"
"68625104","22000000","8.601"
"57004513","1800000","76.1443"
"83453539","3500000","14.9857"
"1023784195","150000000","21.7396"
"7582541","500000","9.8076"
"107198790","40000000","9.5906"
"38413606","30000000","8.6775"
"72526996","21000000","8.9604"
"8104331","12000000","13.1468"
"358372926","102000000","7.9303"
"0","0","7.5152"
"191185897","40000000","11.5972"
"7230000","0","10.4784"
"11900000","6500000","9.075"
"933959197","250000000","26.5999"
"0","0","33.9443"
"585174222","140000000","18.9582"
"6032296","0","9.5514"
"4934725","2350000","8.2946"
"155712077","9000000","11.078"
"1052998","0","22.992"
"0","47000000","22.2181"
"0","0","11.434"
"0","165000000","8.5141"
"0","4870000","13.2139"
"7500000","4500000","11.7468"
"26117471","12000000","10.5118"
"631442092","92000000","22.2975"
"346100000","55000000","7.3856"
"32140970","59000000","10.2221"
"74623344","16500000","7.475"
"17400000","20000000","7.8596"
"90574188","26000000","13.0422"
"0","12000000","9.4881"
"470116094","200000000","9.8125"
"157563598","20000000","12.7823"
"351583407","23000000","20.1443"
"332207671","175000000","7.6419"
"0","0","8.8095"
"0","0","29.8427"
"424208848","22000000","13.3435"
"4000000","834449","6.35"
"108000","116000","11.3084"
"0","0","18.6757"
"19145732","15000000","10.7331"
"352927224","49000000","8.6787"
"0","0","7.6843"
"249348933","48000000","16.6409"
"0","0","106.9351"
"36178","0","21.9556"
"0","0","13.9432"
"29200000","19000000","7.9659"
"745013115","180000000","42.2773"
"0","0","27.848"
"51749995","5000000","13.1667"
"15000000","12000000","11.0958"
"13025860","22000000","8.5642"
"0","0","7.3754"
"250600000","14500000","28.0066"
"0","0","7.0644"
"760006945","125000000","21.9626"
"0","0","7.7778"
"141000000","75000000","10.4317"
"51860","0","7.2684"
"0","0","23.4524"
"25800000","19000000","17.3312"
"101371017","70000000","13.7011"
"15100000","5000000","8.1942"
"232300000","44500000","14.7935"
"90450008","75000000","11.9519"
"30331165","17000000","10.3784"
"300500000","55000000","8.7004"
"0","65000000","17.9334"
"0","125000","15.3887"
"67900000","25000000","9.9432"
"72600000","50000000","7.4364"
"0","0","12.2637"
"0","0","7.0446"
"16330622","0","13.465"
"73500000","80000000","9.2191"
"441381193","195000000","31.2473"
"106771806","0","7.4026"
"0","0","6.629"
"30900000","16000000","9.219"
"250397798","128000000","7.6429"
"0","0","8.3523"
"40420193","25000000","75.0502"
"39396175","6000000","14.4287"
"0","0","15.4593"
"4345395","0","12.2362"
"3300000","0","8.252"
"0","0","7.6947"
"0","0","18.9374"
"195702811","92000000","16.4611"
"153235995","75000000","10.6722"
"15902207","43000000","12.2814"
"396271103","6000000","21.229"
"10054356","20000000","11.0253"
"742718496","22000000","17.3862"
"31556061","16000000","7.4265"
"13097915","60000000","7.6314"
"12705094","0","10.223"
"93106560","15000000","6.8142"
"199006387","58000000","12.683"
"51525171","1000000","68.5721"
"5080409","14000000","9.0043"
"0","0","8.7057"
"368744044","5000000","9.0842"
"207700000","80000000","14.2496"
"94539426","32000000","9.8242"
"424988211","150000000","17.2565"
"0","0","7.7453"
"817400891","75000000","18.1657"
"90029656","40000000","10.5742"
"177000000","40000000","9.5122"
"160000000","69000000","13.1896"
"631249","3200000","10.5071"
"94700000","35000000","9.0116"
"0","0","10.0355"
"32589624","5800000","15.5517"
"25860000","0","11.9075"
"407573628","165000000","22.8179"
"13219807","0","14.1292"
"0","0","11.9063"
"0","0","8.9765"
"0","0","6.8313"
"0","0","9.6303"
"12995482","1200000","9.0776"
"672800000","40000000","19.2604"
"481800873","93000000","18.8109"
"164200000","90000000","12.921"
"478103649","120000000","69.3616"
"24387667","0","12.5323"
"154608856","26000000","11.6203"
"24145613","20000000","7.3339"
"22863596","13000000","11.2359"
"0","0","11.0886"
"78100000","15000000","18.1159"
"216197492","20000000","13.286"
"116300000","40000000","12.7916"
"0","0","8.5285"
"101702060","45000000","9.2364"
"0","0","10.3393"
"0","0","7.8821"
"0","0","9.2915"
"0","0","75.2361"
"1122066","30000000","11.0314"
"396600000","170000000","13.9272"
"58853106","4500000","8.7255"
"4493017","6900000","7.3371"
"384056482","129000000","20.6419"
"0","0","42.1366"
"278019771","19000000","18.9132"
"94882889","100000000","8.6469"
"100106454","1500000","12.4405"
"15113105","1000000","16.5794"
"34891791","40000000","11.8523"
"180513586","75000000","19.6341"
"49800000","3600000","11.4639"
"0","0","9.6803"
"6625821","0","7.5341"
"226349749","50000000","11.5903"
"38505009","23000000","10.8707"
"0","4000000","10.4651"
"230098753","20000000","19.6562"
"333535934","100000000","17.6133"
"297144130","20000000","23.864"
"311000000","10400000","8.2468"
"0","0","7.6736"
"157387195","53000000","11.6314"
"1700000","0","11.8157"
"78600000","29000000","7.0644"
"0","0","8.1561"
"252442974","200000000","53.2354"
"543514353","95000000","14.5668"
"82087155","35000000","10.4418"
"0","0","14.153"
"73800000","1000000","10.3127"
"130786397","30000000","9.5868"
"35294470","30000000","8.765"
"0","0","10.085"
"2732673","0","8.2903"
"0","0","7.4839"
"0","0","13.3428"
"491730089","185000000","15.3134"
"0","0","9.2149"
"13801755","20000000","7.4113"
"451000","187000","29.6613"
"18867659","17000000","9.7756"
"185770160","170000000","11.4536"
"119975084","25000000","7.4855"
"49050886","21000000","8.3772"
"433677183","160000000","15.5959"
"0","0","8.626"
"115657988","20000000","165.2819"
"0","0","9.1741"
"484700000","90000000","22.6023"
"26508132","125000000","11.6301"
"277448382","70000000","44.6433"
"226830568","25000000","19.9391"
"33384127","13000000","15.466"
"265126918","40000000","10.8785"
"12648664","0","9.6711"
"0","0","8.2651"
"3639345","11000000","7.3193"
"49520000","31764000","25.5364"
"393616788","37000000","30.1538"
"539000000","185000000","20.5728"
"5727000","1493800","25.0568"
"0","0","16.9882"
"178127760","116000000","9.7532"
"65600000","3500000","7.1078"
"318618","30000000","7.8636"
"6879667","4798235","7.6825"
"120600000","49000000","13.2784"
"0","0","8.5507"
"1698863816","200000000","45.5623"
"0","0","15.883"
"7090891","0","10.6121"
"48015416","9000000","18.575"
"57130027","3500000","12.1658"
"634502312","125000000","23.0011"
"0","0","12.0288"
"72699093","0","12.0303"
"31220247","0","7.9588"
"15366466","25000000","7.9479"
"312016928","33000000","15.9782"
"552639571","125000000","14.3158"
"2119043","8500000","13.8237"
"64493915","125000000","7.865"
"0","0","16.8822"
"0","0","10.1325"
"24600000","13000000","11.2326"
"664443","0","8.0684"
"8261488","0","11.5949"
"10550350","14000000","16.3145"
"0","0","13.3699"
"350865342","80000000","39.4567"
"33000000","17000000","13.0899"
"0","0","10.0216"
"1341511219","125000000","17.8169"
"0","0","7.5596"
"116755080","51000000","12.1866"
"0","0","8.1121"
"212000000","150000000","9.0996"
"1671537444","150000000","14.4389"
"0","0","12.793"
"738599701","150000000","19.7847"
"4040588","5000000","7.071"
"39363635","11000000","9.6451"
"159616327","5500000","11.257"
"0","0","40.4519"
"28121100","38000000","9.0671"
"62076141","11000000","63.9601"
"0","0","39.0915"
"1323415","0","10.1343"
"415686217","155000000","7.375"
"497409852","175000000","20.7197"
"855301806","180000000","41.0581"
"95918706","15000000","10.1512"
"97974828","0","13.741"
"2859750","1200000","16.7104"
"504938","0","11.3368"
"262552893","18000000","8.4163"
"0","0","17.0392"
"677387716","55000000","22.68"
